#Qurey Time, Memory allocation , I/O Time , Total
0.197998 , 0.137 , 197.998 , 198.332998
0.198336 , 0.131 , 198.336 , 198.665336
0.198672 , 0.147 , 198.672 , 199.017672
0.19904 , 0.132 , 199.04 , 199.37104
0.199398 , 0.138 , 199.398 , 199.735398
0.200736 , 0.15 , 199.736 , 200.086736
0.200104 , 0.132 , 200.104 , 200.436104
0.200442 , 0.147 , 200.442 , 200.789442
0.2008 , 0.137 , 200.8 , 201.1378
0.201168 , 0.138 , 201.168 , 201.507168
0.201506 , 0.132 , 201.506 , 201.839506
0.201844 , 0.147 , 201.844 , 202.192844
0.2022 , 0.154 , 202.2 , 202.5562
0.20257 , 0.153 , 202.57 , 202.92557
0.202938 , 0.154 , 202.938 , 203.294938
0.203308 , 0.147 , 203.308 , 203.658308
0.203676 , 0.148 , 203.676 , 204.027676
0.204044 , 0.148 , 204.044 , 204.396044
0.204402 , 0.154 , 204.402 , 204.760402
0.204772 , 0.137 , 204.772 , 205.113772
0.20511 , 0.146 , 205.11 , 205.46111
0.20548 , 0.147 , 205.48 , 205.83248
0.205848 , 0.131 , 205.848 , 206.184848
